Bil,Peringkat Sekolah,PPD,Kod Sekolah,NamaSekolah,AlamatSurat,PoskodSurat,BandarSurat,Negeri,NoTelefon,NoFax,CountOfKPUtama,TOTAL_STUDENT,RATIO_STUDENT_RATIO,Lat,Lng
1984,Menengah,PPD PETALING UTAMA,BEB8654,"SMK LA SALLE,PJ",JALAN CHANTEK 5/13,46000,PETALING JAYA,SELANGOR,0379566200,0379552849,96,1295,13.48958333,3.1006655,101.6544604
1985,Menengah,PPD PETALING UTAMA,BEB8655,SMK (P) SRI AMAN,JALAN 14/49,46100,PETALING JAYA,SELANGOR,0378765041,0378775658,72,895,12.43055556,3.101597,101.6281439
1986,Menengah,PPD PETALING UTAMA,BEB8656,SMK TAMAN SEA,JALAN 21/37,46300,PETALING JAYA,SELANGOR,0378752576,0378730641,108,1801,16.67592593,3.1080202,101.6227891
1987,Menengah,PPD PETALING UTAMA,BEB8657,SMK SULTAN ABDUL SAMAD,JALAN 12/13,46200,PETALING JAYA,SELANGOR,0379565085,0379575746,80,1134,14.175,3.1153434,101.6467014
1988,Menengah,PPD PETALING UTAMA,BEB8658,SMK (P) TMN PETALING,"JALAN 5/52, TAMAN PETALING",46000,PETALING JAYA,SELANGOR,0377827923,0377828414,68,946,13.91176471,3.0985653,101.6523525
1989,Menengah,PPD PETALING PERDANA,BEB8659,SMK SERI KEMBANGAN,JALAN SEKOLAH,43300,SERI KEMBANGAN,SELANGOR,0389486358,0389482117,168,3340,19.88095238,3.0237326,101.7026593
1990,Menengah,PPD SEPANG,BEB9651,SMK SUNGAI PELEK,PEKAN SUNGAI PELEK,43950,SG.PELEK,SELANGOR,0331411245,0331414308,116,1616,13.93103448,0,0
1991,Menengah,PPD SEPANG,BEB9701,SMK DENGKIL,"PEJABAT POS DENGKIL, DENGKIL",43800,DENGKIL,SELANGOR,0387686226,0387686226,110,1496,13.6,2.85939,101.6789782
1992,Menengah,PPD KLANG,BFT0001,SAMT SULTAN HISAMUDDIN,"JALAN KOTA RAJA, KG JAWA",41000,KLANG,SELANGOR,0333713793,0333732594,76,1305,17.17105263,3.044917,101.4455621
1993,Menengah,PPD KLANG,BFT0002,SAM HISAMUDDIN,"JALAN TEPI SUNGAI, SUNGAI BERTIH",41100,KLANG,SELANGOR,0333724120,0333742673,54,855,15.83333333,3.044917,101.4455621
1994,Menengah,PPD KLANG,BFT0003,SAM NURUL IMAN,KAMPUNG BUKIT CHERAKAH,41050,KLANG,SELANGOR,0333931066,0333926054,45,581,12.91111111,3.0803977,101.4509506
1995,Menengah,PPD KUALA LANGAT,BFT1001,SAM UNWANUS SAADAH,"KM. 39, KANCHONG DARAT,",42700,BANTING,SELANGOR,0331872377,0331873277,57,710,12.45614035,0,0
1996,Menengah,PPD KUALA LANGAT,BFT1002,SAMT TENGKU AMPUAN RAHIMAH,SUNGAI MANGGIS,42700,BANTING,SELANGOR,0331872396,0331813595,76,1120,14.73684211,2.826059,101.536619
1997,Menengah,PPD KUALA SELANGOR,BFT3001,SAM JERAM,JERAM,45800,KUALA SELANGOR,SELANGOR,0332647396,0332648499,55,894,16.25454545,3.232016,101.316218
1998,Menengah,PPD KUALA SELANGOR,BFT3002,SAM TANJONG KARANG,"BATU 9 1/2, JALAN BERNAM",45500,TANJONG KARANG,SELANGOR,0332698711,0332690053,60,855,14.25,0,0
1999,Menengah,PPD HULU LANGAT,BFT4001,SAM HULU LANGAT,"BATU 10, JALAN CHERAS",43200,CHERAS,SELANGOR,0390751343,0390754537,58,830,14.31034483,3.02995,101.7699418
2000,Menengah,PPD HULU SELANGOR,BFT5001,SAM SUNGAI SELISEK,KAMPUNG SG SELISEK,44020,K.KUBU BHARU,SELANGOR,054541632,054541632,27,330,12.22222222,0,0
2001,Menengah,PPD HULU SELANGOR,BFT5002,SAMT KUALA KUBU BHARU,JALAN PAHANG,44000,KUALA KUBU BHARU,SELANGOR,0360641224,0360644800,62,921,14.85483871,3.565319,101.6658351
2002,Menengah,PPD SABAK BERNAM,BFT6001,SAM PARIT BARU,SUNGAI AIR TAWAR,45100,SABAK BERNAM,SELANGOR,0332136470,0332136470,39,445,11.41025641,3.8169846,100.8225732
2003,Menengah,PPD SABAK BERNAM,BFT6002,SAM BAGAN TERAP,"JALAN LUBUK PUSING, BAGAN TERAP",45300,SUNGAI BESAR,SELANGOR,0332161640,0332165400,37,393,10.62162162,3.746866,101.056091
2004,Menengah,PPD SABAK BERNAM,BFT6003,SAM SUNGAI HAJI DORANI,"JALAN LAMA KUALA SELANGOR,",45300,SUNGAI BESAR,SELANGOR,0332242539,0332243239,43,438,10.18604651,3.6370964,101.0251843
2005,Menengah,PPD SABAK BERNAM,BFT6004,SAM PASIR PANJANG,TALI AIR 10 PASIR PANJANG,45400,SEKINCHAN,SELANGOR,0332410314,0332410314,49,454,9.265306122,3.506205,101.105987
2006,Menengah,PPD SABAK BERNAM,BFT6005,SAM MUHAMMADIAH,KOMPLEKS SEKOLAH AGAMA MUHAMMADIAH PEKAN SABAK,45200,SABAK BERNAM,SELANGOR,60332161303,0332161473,60,817,13.61666667,3.7758405,100.9128995
2007,Menengah,PPD SABAK BERNAM,BFT6006,SAM TENGKU AMPUAN JEMAAH,JLN KG BARU NELAYAN,45300,SUNGAI BESAR,SELANGOR,0332242564,0332242564,41,472,11.51219512,3.675398,100.9857899
2008,Menengah,PPD SABAK BERNAM,BFT6007,SAMT SULTAN SALAHUDDIN ABD AZIZ SHAH,BELAKANG MASJID ATTAQWA BT38,45200,SABAK BERNAM,SELANGOR,0332161270,0332161648,75,936,12.48,3.7758405,100.9128995
2009,Menengah,PPD GOMBAK,BFT7001,SAM RAWANG,BATU 16 JALAN IPOH,48000,RAWANG,SELANGOR,0360918934,0360922028,51,757,14.84313725,3.3605216,101.5361726
2010,Menengah,PPD GOMBAK,BFT8001,SAM PAYA JARAS,PERSIARAN ELMINA,47000,SUNGAI BULOH,SELANGOR,0182226570,,41,535,13.04878049,3.2122818,101.5000822
2011,Menengah,PPD PETALING PERDANA,BFT8002,SAM BESTARI,"JALAN USJ 5/3A, SUBANG JAYA",47610,SUBANG JAYA,SELANGOR,0356377681,0356327519,60,709,11.81666667,0,0
2012,Menengah,PPD PETALING PERDANA,BFT8003,SAMT TENGKU AMPUAN JEMAAH,"JALAN CAHAYA 11/7 ,SEKSYEN 11",40000,SHAH ALAM,SELANGOR,0355102505,0355102506,51,799,15.66666667,0,0
2013,Menengah,PPD SEPANG,BFT9001,SAM SUNGAI MERAB LUAR,SUNGAI MERAB LUAR SEPANG,43000,KAJANG,SELANGOR,0389259824,0389254507,39,550,14.1025641,2.9221098,101.7329167
2014,Menengah,PPD SEPANG,BFT9002,SAM BANDAR BARU SALAK TINGGI,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,0387060455,0387063191,57,850,14.9122807,2.821834,101.7348769
2015,Menengah,PPD KUALA SELANGOR,BHA3001,KOLEJ VOKASIONAL  KUALA SELANGOR,JALAN SEKOLAH OFF JALAN BESAR,45600,BESTARI JAYA,SELANGOR,0332718370,0332718371,66,207,3.136363636,3.3328617,101.3658004
2016,Menengah,PPD GOMBAK,BHA7001,KOLEJ VOKASIONAL GOMBAK ,"JALAN SG PUSU, GOMBAK",53100,KUALA LUMPUR,SELANGOR,0361860085,0361860081,77,283,3.675324675,3.139003,101.686855
2017,Menengah,PPD GOMBAK,BHA8002,KOLEJ VOKASIONAL SUNGAI BULOH,KM 22 JALAN KUALA SELANGOR,47000,SUNGAI BULOH,SELANGOR,0361565433,0361575031,123,620,5.040650407,3.2117699,101.5348744
2018,Menengah,PPD PETALING PERDANA,BHA8004,KOLEJ VOKASIONAL SHAH ALAM,JALAN BATU TIGA,40300,SHAH ALAM,SELANGOR,0351916326,0351916325,92,503,5.467391304,3.0563889,101.5252778
2019,Menengah,PPD SEPANG,BHA9001,KOLEJ VOKASIONAL  SEPANG,JALAN DENGKIL,43800,DENGKIL,SELANGOR,0389255255,0389255244,73,292,4,2.8721534,101.6695721
2020,Menengah,PPD HULU LANGAT,BKA4001,KOLEJ VOKASIONAL KAJANG,JALAN SEMENYIH,43000,KAJANG,SELANGOR,0387363955,0387370354,98,650,6.632653061,2.989055,101.801365
2021,Menengah,PPD KLANG,BKE0001,KOLEJ VOKASIONAL KLANG,"KM. 3, PERSIARAN TENGKU AMPUAN RAHIMAH",41200,KLANG,SELANGOR,0333234507,0333231284,113,626,5.539823009,3.0245803,101.4428655
2022,Menengah,PPD KLANG,BRA0001,KOLEJ ISLAM SULTAN ALAM SHAH (SMBP),"PETI SURAT 64, JLN KOTA RAJA, KAMPUNG JAWA",41906,KLANG,SELANGOR,0333711658,0333721148,83,778,9.373493976,0,0
2023,Menengah,PPD KUALA SELANGOR,BRA3001,SMKA KUALA SELANGOR,PASIR PENAMBANG,45000,KUALA SELANGOR,SELANGOR,0332895509,0332895518,57,630,11.05263158,3.349901,101.2530089
2024,Menengah,PPD HULU LANGAT,BRA4001,SMKA MAAHAD HAMIDIAH,JALAN SUNGAI RAMAL LUAR,43000,KAJANG,SELANGOR,0387376300,0387376295,75,1035,13.8,2.98247,101.7652016
2025,Menengah,PPD HULU LANGAT,BRA4003,SMA PERSEKUTUAN (SMBP),BATU 13 JALAN CHERAS,43000,KAJANG,SELANGOR,0387362324,0387360502,70,767,10.95714286,3.02995,101.7699418
2026,Menengah,PPD SABAK BERNAM,BRA6001,SBPI SABAK BERNAM,KAMPUNG SUNGAI APONG,45100,SG AIR TAWAR,SELANGOR,0332138348,0332138346,53,505,9.528301887,0,0
2027,Menengah,PPD GOMBAK,BRA7001,SBPI RAWANG,BANDAR TASIK PUTERI,48020,RAWANG,SELANGOR,0360928192,0360917309,60,632,10.53333333,3.284304,101.474379
2028,Menengah,PPD GOMBAK,BRA7002,SBPI GOMBAK,"BATU 8, JALAN SUNGAI PUSU, GOMBAK",53100,KUALA LUMPUR,SELANGOR,0361863050,0361858472,59,631,10.69491525,3.2254522,101.7436782
2230,Rendah,PPD PEKAN,CBA5037,SK SERANDU,KG. TANJUNG SELANGOR,26660,PEKAN,PAHANG,094101710,094101711,,,,,
3771,Rendah,PPD PONTIAN,JBA6025,SK PARIT SELANGOR,"BATU 32, JALAN JOHOR,",81500,PEKAN NANAS,JOHOR,076879178,076879178,,,,,
7303,Menengah,PPW BANGSAR PUDU,WEA0206,SM SAINS SELANGOR,"JALAN YAAKOB LATIFF,",56000,KUALA LUMPUR,WP KUALA LUMPUR,0391316093,0391300346,,,,,
